polygon group,polygon id,vertice id,x,y
plate_4,2,2,-94.55014038085938,-112.26567840576172
plate_4,2,3,-93.55014038085938,-110.53362274169922
plate_4,3,0,-90.0860366821289,-112.53362274169922
plate_4,3,1,-91.0860366821289,-114.26567840576172
plate_4,3,2,-81.55976104736328,-119.76567840576172
plate_4,3,3,-80.55976104736328,-118.03362274169922
plate_4,4,0,-77.09565734863281,-120.03362274169922
plate_4,4,1,-78.09565734863281,-121.76567840576172
plate_4,4,2,-68.56937408447266,-127.26567840576172
plate_4,4,3,-67.56937408447266,-125.53362274169922
plate_4,5,0,-64.10527801513672,-127.53362274169922
plate_4,5,1,-65.10527801513672,-129.2656707763672
plate_4,5,2,-55.57899475097656,-134.7656707763672
plate_4,5,3,-54.57899475097656,-133.0336151123047
plate_4,6,0,-51.114891052246094,-135.0336151123047
plate_4,6,1,-52.114891052246094,-136.7656707763672
plate_4,6,2,-42.58861541748047,-142.2656707763672
plate_4,6,3,-41.58861541748047,-140.5336151123047
plate_4,7,0,-38.12451171875,-142.5336151123047
plate_4,7,1,-39.12451171875,-144.2656707763672
plate_4,7,2,-29.59823226928711,-149.7656707763672
plate_4,7,3,-28.59823226928711,-148.0336151123047
plate_4,8,0,-25.13412857055664,-150.0336151123047
plate_4,8,1,-26.13412857055664,-151.7656707763672
plate_4,8,2,-16.824356079101562,-157.1406707763672
plate_4,8,3,-15.824356079101562,-155.4086151123047
plate_4,9,0,-15.824356079101562,-155.4086151123047
plate_4,9,1,-16.824356079101562,-157.1406707763672
plate_4,9,2,16.82442855834961,-157.14065551757812
plate_4,9,3,15.824382781982422,-155.40858459472656
crystals_4,0,0,-45.91040802001953,-164.01919555664062
crystals_4,0,1,-47.41040802001953,-166.61727905273438
crystals_4,0,2,-44.81233215332031,-168.11727905273438
crystals_4,0,3,-43.31233215332031,-165.51919555664062
crystals_4,1,0,-58.90079116821289,-156.51919555664062
crystals_4,1,1,-60.40079116821289,-159.11727905273438
crystals_4,1,2,-57.80271530151367,-160.61727905273438
crystals_4,1,3,-56.30271530151367,-158.01919555664062
crystals_4,2,0,-71.89117431640625,-149.01919555664062
crystals_4,2,1,-73.39117431640625,-151.61727905273438
crystals_4,2,2,-70.79309844970703,-153.11727905273438
crystals_4,2,3,-69.29309844970703,-150.51919555664062
crystals_4,3,0,-41.43733215332031,-162.2716064453125
crystals_4,3,1,-42.93733215332031,-164.8696746826172
crystals_4,3,2,-40.339256286621094,-166.3696746826172
crystals_4,3,3,-38.839256286621094,-163.7716064453125
crystals_4,4,0,-33.643104553222656,-166.7716064453125
crystals_4,4,1,-35.143104553222656,-169.3696746826172
crystals_4,4,2,-32.54502868652344,-170.8696746826172
crystals_4,4,3,-31.045028686523438,-168.2716064453125
crystals_4,5,0,-42.0132942199707,-166.26919555664062
crystals_4,5,1,-43.5132942199707,-168.86727905273438
crystals_4,5,2,-40.915218353271484,-170.36727905273438
crystals_4,5,3,-39.415218353271484,-167.76919555664062
crystals_4,6,0,-36.817142486572266,-169.26919555664062
crystals_4,6,1,-38.317142486572266,-171.86727905273438
crystals_4,6,2,-35.71906661987305,-173.36727905273438
crystals_4,6,3,-34.21906661987305,-170.76919555664062
crystals_4,7,0,-43.23877716064453,-169.8917999267578
crystals_4,7,1,-44.73877716064453,-172.4898681640625
crystals_4,7,2,-42.14070129394531,-173.9898681640625
crystals_4,7,3,-40.64070129394531,-171.3917999267578
crystals_4,8,0,-39.34165954589844,-172.1417999267578
crystals_4,8,1,-40.84165954589844,-174.7398681640625
crystals_4,8,2,-38.24358367919922,-176.2398681640625
crystals_4,8,3,-36.74358367919922,-173.6417999267578
crystals_4,9,0,-43.165218353271484,-174.26438903808594
crystals_4,9,1,-44.665218353271484,-176.8624725341797
crystals_4,9,2,-42.067142486572266,-178.3624725341797
crystals_4,9,3,-40.567142486572266,-175.76438903808594
crystals_4,10,0,-132.37001037597656,-109.77161407470703
crystals_4,10,1,-133.87001037597656,-112.36968231201172
crystals_4,10,2,-131.2719268798828,-113.86968231201172
crystals_4,10,3,-129.7719268798828,-111.27161407470703
crystals_4,11,0,-124.57577514648438,-114.2716064453125
crystals_4,11,1,-126.07577514648438,-116.86967468261719
crystals_4,11,2,-123.47769927978516,-118.36967468261719
crystals_4,11,3,-121.97769927978516,-115.7716064453125
crystals_4,12,0,-132.9459686279297,-113.76920318603516
crystals_4,12,1,-134.4459686279297,-116.3672866821289
crystals_4,12,2,-131.84788513183594,-117.8672866821289
crystals_4,12,3,-130.34788513183594,-115.26920318603516
crystals_4,13,0,-127.74981689453125,-116.76919555664062
crystals_4,13,1,-129.24981689453125,-119.36727905273438
crystals_4,13,2,-126.6517333984375,-120.86727905273438
crystals_4,13,3,-125.1517333984375,-118.26919555664062
crystals_4,14,0,-134.17144775390625,-117.39180755615234
crystals_4,14,1,-135.67144775390625,-119.98987579345703
crystals_4,14,2,-133.0733642578125,-121.48987579345703
crystals_4,14,3,-131.5733642578125,-118.89180755615234
crystals_4,15,0,-130.2743377685547,-119.64179992675781
crystals_4,15,1,-131.7743377685547,-122.2398681640625
crystals_4,15,2,-129.17625427246094,-123.7398681640625
crystals_4,15,3,-127.67625427246094,-121.14179992675781
crystals_4,16,0,-134.09788513183594,-121.76439666748047
crystals_4,16,1,-135.59788513183594,-124.36248016357422
crystals_4,16,2,-132.99981689453125,-125.86247253417969
crystals_4,16,3,-131.49981689453125,-123.26438903808594
crystals_4,17,0,-119.37962341308594,-117.2716064453125
crystals_4,17,1,-120.87962341308594,-119.86967468261719
crystals_4,17,2,-118.28154754638672,-121.36967468261719
crystals_4,17,3,-116.78154754638672,-118.7716064453125
crystals_4,18,0,-111.58539581298828,-121.7716064453125
crystals_4,18,1,-113.08539581298828,-124.36967468261719
crystals_4,18,2,-110.48731994628906,-125.86967468261719
crystals_4,18,3,-108.98731994628906,-123.2716064453125
crystals_4,19,0,-119.95558166503906,-121.26919555664062
crystals_4,19,1,-121.45558166503906,-123.86727905273438
crystals_4,19,2,-118.85751342773438,-125.36727905273438
crystals_4,19,3,-117.35751342773438,-122.76919555664062
crystals_4,20,0,-114.75942993164062,-124.26919555664062
crystals_4,20,1,-116.25942993164062,-126.86727905273438
crystals_4,20,2,-113.6613540649414,-128.36727905273438
crystals_4,20,3,-112.1613540649414,-125.76919555664062
crystals_4,21,0,-110.86231994628906,-126.51919555664062
crystals_4,21,1,-112.36231994628906,-129.11727905273438
crystals_4,21,2,-109.76424407958984,-130.61727905273438
crystals_4,21,3,-108.26424407958984,-128.01919555664062
crystals_4,22,0,-123.85269927978516,-119.01919555664062
crystals_4,22,1,-125.35269927978516,-121.61727905273438
crystals_4,22,2,-122.75462341308594,-123.11727905273438
crystals_4,22,3,-121.25462341308594,-120.51919555664062
crystals_4,23,0,-121.18106079101562,-124.89179992675781
crystals_4,23,1,-122.68106079101562,-127.4898681640625
crystals_4,23,2,-120.08299255371094,-128.9898681640625
crystals_4,23,3,-118.58299255371094,-126.39179992675781
crystals_4,24,0,-117.28395080566406,-127.14179992675781
crystals_4,24,1,-118.78395080566406,-129.7398681640625
crystals_4,24,2,-116.18587493896484,-131.2398681640625
crystals_4,24,3,-114.68587493896484,-128.6417999267578
crystals_4,25,0,-121.10751342773438,-129.26438903808594
crystals_4,25,1,-122.60751342773438,-131.8624725341797
crystals_4,25,2,-120.00942993164062,-133.3624725341797
crystals_4,25,3,-118.50942993164062,-130.76438903808594
crystals_4,26,0,-106.38924407958984,-124.7716064453125
crystals_4,26,1,-107.88924407958984,-127.36967468261719
crystals_4,26,2,-105.29116821289062,-128.8696746826172
crystals_4,26,3,-103.79116821289062,-126.2716064453125
crystals_4,27,0,-98.59501647949219,-129.2716064453125
crystals_4,27,1,-100.09501647949219,-131.8696746826172
crystals_4,27,2,-97.49693298339844,-133.3696746826172
crystals_4,27,3,-95.99693298339844,-130.7716064453125
crystals_4,28,0,-106.96520233154297,-128.76919555664062
crystals_4,28,1,-108.46520233154297,-131.36727905273438
crystals_4,28,2,-105.86712646484375,-132.86727905273438
crystals_4,28,3,-104.36712646484375,-130.26919555664062
crystals_4,29,0,-101.76905059814453,-131.76919555664062
crystals_4,29,1,-103.26905059814453,-134.36727905273438
crystals_4,29,2,-100.67097473144531,-135.86727905273438
crystals_4,29,3,-99.17097473144531,-133.26919555664062
crystals_4,30,0,-97.87193298339844,-134.01919555664062
crystals_4,30,1,-99.37193298339844,-136.61727905273438
crystals_4,30,2,-96.77385711669922,-138.11727905273438
crystals_4,30,3,-95.27385711669922,-135.51919555664062
crystals_4,31,0,-84.88155364990234,-141.51919555664062
crystals_4,31,1,-86.38155364990234,-144.11727905273438
crystals_4,31,2,-83.78347778320312,-145.61727905273438
crystals_4,31,3,-82.28347778320312,-143.01919555664062
crystals_4,32,0,-108.19068908691406,-132.3917999267578
crystals_4,32,1,-109.69068908691406,-134.9898681640625
crystals_4,32,2,-107.09260559082031,-136.4898681640625
crystals_4,32,3,-105.59260559082031,-133.8917999267578
crystals_4,33,0,-104.29357147216797,-134.6417999267578
crystals_4,33,1,-105.79357147216797,-137.2398681640625
crystals_4,33,2,-103.19549560546875,-138.7398681640625
crystals_4,33,3,-101.69549560546875,-136.1417999267578
crystals_4,34,0,-108.11712646484375,-136.76438903808594
crystals_4,34,1,-109.61712646484375,-139.3624725341797
crystals_4,34,2,-107.01905059814453,-140.8624725341797
crystals_4,34,3,-105.51905059814453,-138.26438903808594
crystals_4,35,0,-93.39885711669922,-132.2716064453125
crystals_4,35,1,-94.89885711669922,-134.8696746826172
crystals_4,35,2,-92.30078125,-136.3696746826172
crystals_4,35,3,-90.80078125,-133.7716064453125
crystals_4,36,0,-85.60462951660156,-136.7716064453125
crystals_4,36,1,-87.10462951660156,-139.3696746826172
crystals_4,36,2,-84.50655364990234,-140.8696746826172
crystals_4,36,3,-83.00655364990234,-138.2716064453125
crystals_4,37,0,-93.97482299804688,-136.26919555664062
crystals_4,37,1,-95.47482299804688,-138.86727905273438
crystals_4,37,2,-92.87674713134766,-140.36727905273438
crystals_4,37,3,-91.37674713134766,-137.76919555664062
crystals_4,38,0,-88.77867126464844,-139.26919555664062
crystals_4,38,1,-90.27867126464844,-141.86727905273438
crystals_4,38,2,-87.68059539794922,-143.36727905273438
crystals_4,38,3,-86.18059539794922,-140.76919555664062
crystals_4,39,0,-95.20030212402344,-139.8917999267578
crystals_4,39,1,-96.70030212402344,-142.4898681640625
crystals_4,39,2,-94.10222625732422,-143.9898681640625
crystals_4,39,3,-92.60222625732422,-141.3917999267578
crystals_4,40,0,-91.30319213867188,-142.1417999267578
crystals_4,40,1,-92.80319213867188,-144.7398681640625
crystals_4,40,2,-90.20510864257812,-146.2398681640625
crystals_4,40,3,-88.70510864257812,-143.6417999267578
crystals_4,41,0,-95.12674713134766,-144.26438903808594
crystals_4,41,1,-96.62674713134766,-146.8624725341797
crystals_4,41,2,-94.02867126464844,-148.3624725341797
crystals_4,41,3,-92.52867126464844,-145.76438903808594
crystals_4,42,0,-80.40847778320312,-139.7716064453125
crystals_4,42,1,-81.90847778320312,-142.3696746826172
crystals_4,42,2,-79.3104019165039,-143.8696746826172
crystals_4,42,3,-77.8104019165039,-141.2716064453125
crystals_4,43,0,-72.61425018310547,-144.2716064453125
crystals_4,43,1,-74.11425018310547,-146.8696746826172
crystals_4,43,2,-71.51617431640625,-148.3696746826172
crystals_4,43,3,-70.01617431640625,-145.7716064453125
crystals_4,44,0,-80.98444366455078,-143.76919555664062
crystals_4,44,1,-82.48444366455078,-146.36727905273438
crystals_4,44,2,-79.88636779785156,-147.86727905273438
crystals_4,44,3,-78.38636779785156,-145.26919555664062
crystals_4,45,0,-75.78828430175781,-146.76919555664062
crystals_4,45,1,-77.28828430175781,-149.36727905273438
crystals_4,45,2,-74.6902084350586,-150.86727905273438
crystals_4,45,3,-73.1902084350586,-148.26919555664062
crystals_4,46,0,-82.20992279052734,-147.3917999267578
crystals_4,46,1,-83.70992279052734,-149.9898681640625
crystals_4,46,2,-81.11184692382812,-151.4898681640625
crystals_4,46,3,-79.61184692382812,-148.8917999267578
crystals_4,47,0,-78.31280517578125,-149.6417999267578
crystals_4,47,1,-79.81280517578125,-152.2398681640625
crystals_4,47,2,-77.21472930908203,-153.7398681640625
crystals_4,47,3,-75.71472930908203,-151.1417999267578
crystals_4,48,0,-82.13636779785156,-151.76438903808594
crystals_4,48,1,-83.63636779785156,-154.3624725341797
crystals_4,48,2,-81.03828430175781,-155.8624725341797
crystals_4,48,3,-79.53828430175781,-153.26438903808594
crystals_4,49,0,-54.42771530151367,-154.7716064453125
crystals_4,49,1,-55.92771530151367,-157.3696746826172
crystals_4,49,2,-53.32963943481445,-158.8696746826172
crystals_4,49,3,-51.82963943481445,-156.2716064453125
crystals_4,50,0,-46.633487701416016,-159.2716064453125
crystals_4,50,1,-48.133487701416016,-161.8696746826172
crystals_4,50,2,-45.53540802001953,-163.3696746826172
crystals_4,50,3,-44.03540802001953,-160.7716064453125
crystals_4,51,0,-55.00367736816406,-158.76919555664062
crystals_4,51,1,-56.50367736816406,-161.36727905273438
crystals_4,51,2,-53.905601501464844,-162.86727905273438
crystals_4,51,3,-52.405601501464844,-160.26919555664062
crystals_4,52,0,-49.807525634765625,-161.76919555664062
crystals_4,52,1,-51.307525634765625,-164.36727905273438
crystals_4,52,2,-48.70944595336914,-165.86727905273438
crystals_4,52,3,-47.20944595336914,-163.26919555664062
crystals_4,53,0,-56.229156494140625,-162.3917999267578
crystals_4,53,1,-57.729156494140625,-164.9898681640625
crystals_4,53,2,-55.131080627441406,-166.4898681640625
crystals_4,53,3,-53.631080627441406,-163.8917999267578
crystals_4,54,0,-52.3320426940918,-164.6417999267578
crystals_4,54,1,-53.8320426940918,-167.2398681640625
crystals_4,54,2,-51.23396682739258,-168.7398681640625
crystals_4,54,3,-49.73396682739258,-166.1417999267578
crystals_4,55,0,-56.155601501464844,-166.76438903808594
crystals_4,55,1,-57.655601501464844,-169.3624725341797
crystals_4,55,2,-55.057525634765625,-170.8624725341797
crystals_4,55,3,-53.557525634765625,-168.26438903808594
crystals_4,56,0,-67.41809844970703,-147.2716064453125
crystals_4,56,1,-68.91809844970703,-149.8696746826172
crystals_4,56,2,-66.32002258300781,-151.3696746826172
crystals_4,56,3,-64.82002258300781,-148.7716064453125
crystals_4,57,0,-59.62386703491211,-151.7716064453125
crystals_4,57,1,-61.12386703491211,-154.3696746826172
crystals_4,57,2,-58.52579116821289,-155.8696746826172
crystals_4,57,3,-57.02579116821289,-153.2716064453125
crystals_4,58,0,-67.99405670166016,-151.26919555664062
crystals_4,58,1,-69.49405670166016,-153.86727905273438
crystals_4,58,2,-66.89598083496094,-155.36727905273438
crystals_4,58,3,-65.39598083496094,-152.76919555664062
crystals_4,59,0,-62.79790496826172,-154.26919555664062
crystals_4,59,1,-64.29790496826172,-156.86727905273438
crystals_4,59,2,-61.6998291015625,-158.36727905273438
crystals_4,59,3,-60.1998291015625,-155.76919555664062
crystals_4,60,0,-69.21954345703125,-154.8917999267578
crystals_4,60,1,-70.71954345703125,-157.4898681640625
crystals_4,60,2,-68.1214599609375,-158.9898681640625
crystals_4,60,3,-66.6214599609375,-156.3917999267578
crystals_4,61,0,-65.32242584228516,-157.1417999267578
crystals_4,61,1,-66.82242584228516,-159.7398681640625
crystals_4,61,2,-64.22434997558594,-161.2398681640625
crystals_4,61,3,-62.72434997558594,-158.6417999267578
crystals_4,62,0,-69.14598083496094,-159.26438903808594
crystals_4,62,1,-70.64598083496094,-161.8624725341797
crystals_4,62,2,-68.04790496826172,-163.3624725341797
crystals_4,62,3,-66.54790496826172,-160.76438903808594
plate_5,0,0,15.824356079101562,-155.4086151123047
plate_5,0,1,16.824356079101562,-157.1406707763672
plate_5,0,2,23.969066619873047,-153.0156707763672
plate_5,0,3,22.969066619873047,-151.2836151123047
plate_5,1,0,26.43316650390625,-149.2836151123047
plate_5,1,1,27.43316650390625,-151.0156707763672
plate_5,1,2,36.95944595336914,-145.5156707763672
plate_5,1,3,35.95944595336914,-143.7836151123047
plate_5,2,0,39.42354965209961,-141.7836151123047
plate_5,2,1,40.42354965209961,-143.5156707763672
plate_5,2,2,49.9498291015625,-138.0156707763672
plate_5,2,3,48.9498291015625,-136.2836151123047
plate_5,3,0,52.41393280029297,-134.2836151123047
plate_5,3,1,53.41393280029297,-136.0156707763672
plate_5,3,2,62.94021224975586,-130.5156707763672
plate_5,3,3,61.94021224975586,-128.7836151123047
plate_5,4,0,65.40431213378906,-126.78362274169922
plate_5,4,1,66.40431213378906,-128.5156707763672
plate_5,4,2,75.93059539794922,-123.01567840576172
plate_5,4,3,74.93059539794922,-121.28362274169922
plate_5,5,0,78.39469146728516,-119.28362274169922
plate_5,5,1,79.39469146728516,-121.01567840576172
plate_5,5,2,88.92097473144531,-115.51567840576172
plate_5,5,3,87.92097473144531,-113.78362274169922
plate_5,6,0,91.38507843017578,-111.78362274169922
plate_5,6,1,92.38507843017578,-113.51567840576172
plate_5,6,2,101.9113540649414,-108.01568603515625
plate_5,6,3,100.9113540649414,-106.28363037109375
plate_5,7,0,104.37545776367188,-104.28363037109375
plate_5,7,1,105.37545776367188,-106.01568603515625
plate_5,7,2,114.9017333984375,-100.51568603515625
plate_5,7,3,113.9017333984375,-98.78363037109375
plate_5,8,0,117.3658447265625,-96.78363037109375
plate_5,8,1,118.3658447265625,-98.51568603515625
plate_5,8,2,127.67561340332031,-93.14068603515625
plate_5,8,3,126.67561340332031,-91.40863037109375
plate_5,9,0,126.67561340332031,-91.40863037109375
plate_5,9,1,127.67561340332031,-93.14068603515625
plate_5,9,2,144.5,-63.999977111816406
plate_5,9,3,142.4999542236328,-64.0
crystals_5,0,0,119.08956146240234,-121.76919555664062
crystals_5,0,1,120.58956146240234,-124.36727905273438
crystals_5,0,2,123.18763732910156,-122.86727905273438
crystals_5,0,3,121.68763732910156,-120.26919555664062
crystals_5,1,0,106.09918212890625,-129.26919555664062
crystals_5,1,1,107.59918212890625,-131.86727905273438
crystals_5,1,2,110.19725036621094,-130.36727905273438
crystals_5,1,3,108.69725036621094,-127.76919555664062
crystals_5,2,0,93.10879516601562,-136.76919555664062
crystals_5,2,1,94.60879516601562,-139.36727905273438
crystals_5,2,2,97.20687103271484,-137.86727905273438
crystals_5,2,3,95.70687103271484,-135.26919555664062
crystals_5,3,0,119.81263732910156,-117.0216064453125
crystals_5,3,1,121.31263732910156,-119.61967468261719
crystals_5,3,2,123.91071319580078,-118.11967468261719
crystals_5,3,3,122.41071319580078,-115.5216064453125
crystals_5,4,0,127.60686492919922,-112.52161407470703
crystals_5,4,1,129.10687255859375,-115.11968231201172
crystals_5,4,2,131.70494079589844,-113.61968231201172
crystals_5,4,3,130.20494079589844,-111.02161407470703
crystals_5,5,0,122.98667907714844,-119.51919555664062
crystals_5,5,1,124.48667907714844,-122.11727905273438
crystals_5,5,2,127.08474731445312,-120.61727905273438
crystals_5,5,3,125.58474731445312,-118.01919555664062
crystals_5,6,0,128.18283081054688,-116.51919555664062
crystals_5,6,1,129.68283081054688,-119.11727905273438
crystals_5,6,2,132.28089904785156,-117.6172866821289
crystals_5,6,3,130.78089904785156,-115.01920318603516
crystals_5,7,0,125.51119232177734,-122.39179992675781
crystals_5,7,1,127.01119232177734,-124.9898681640625
crystals_5,7,2,129.60926818847656,-123.4898681640625
crystals_5,7,3,128.10926818847656,-120.89179992675781
crystals_5,8,0,129.40830993652344,-120.14179992675781
crystals_5,8,1,130.90830993652344,-122.7398681640625
crystals_5,8,2,133.50637817382812,-121.23987579345703
crystals_5,8,3,132.00637817382812,-118.64180755615234
crystals_5,9,0,129.33474731445312,-124.51438903808594
crystals_5,9,1,130.83474731445312,-127.11247253417969
crystals_5,9,2,133.43283081054688,-125.61247253417969
crystals_5,9,3,131.93283081054688,-123.01438903808594
crystals_5,10,0,28.879962921142578,-169.5216064453125
crystals_5,10,1,30.379962921142578,-172.1196746826172
crystals_5,10,2,32.9780387878418,-170.6196746826172
crystals_5,10,3,31.478038787841797,-168.0216064453125
crystals_5,11,0,36.6741943359375,-165.0216064453125
crystals_5,11,1,38.1741943359375,-167.6196746826172
crystals_5,11,2,40.77227020263672,-166.1196746826172
crystals_5,11,3,39.27227020263672,-163.5216064453125
crystals_5,12,0,32.05400085449219,-172.01919555664062
crystals_5,12,1,33.55400085449219,-174.61727905273438
crystals_5,12,2,36.15208053588867,-173.11727905273438
crystals_5,12,3,34.65208053588867,-170.51919555664062
crystals_5,13,0,37.25015640258789,-169.01919555664062
crystals_5,13,1,38.75015640258789,-171.61727905273438
crystals_5,13,2,41.34823226928711,-170.11727905273438
crystals_5,13,3,39.84823226928711,-167.51919555664062
crystals_5,14,0,34.578521728515625,-174.8917999267578
crystals_5,14,1,36.078521728515625,-177.4898681640625
crystals_5,14,2,38.676597595214844,-175.9898681640625
crystals_5,14,3,37.176597595214844,-173.3917999267578
crystals_5,15,0,38.47563552856445,-172.6417999267578
crystals_5,15,1,39.97563552856445,-175.2398681640625
crystals_5,15,2,42.57371139526367,-173.7398681640625
crystals_5,15,3,41.07371139526367,-171.1417999267578
crystals_5,16,0,38.40208053588867,-177.01438903808594
crystals_5,16,1,39.90208053588867,-179.6124725341797
crystals_5,16,2,42.50015640258789,-178.1124725341797
crystals_5,16,3,41.00015640258789,-175.51438903808594
crystals_5,17,0,41.87034606933594,-162.0216064453125
crystals_5,17,1,43.37034606933594,-164.6196746826172
crystals_5,17,2,45.968421936035156,-163.1196746826172
crystals_5,17,3,44.468421936035156,-160.5216064453125
crystals_5,18,0,49.664573669433594,-157.5216064453125
crystals_5,18,1,51.164573669433594,-160.1196746826172
crystals_5,18,2,53.76264953613281,-158.6196746826172
crystals_5,18,3,52.26264953613281,-156.0216064453125
crystals_5,19,0,45.04438400268555,-164.51919555664062
crystals_5,19,1,46.54438400268555,-167.11727905273438
crystals_5,19,2,49.142459869384766,-165.61727905273438
crystals_5,19,3,47.642459869384766,-163.01919555664062
crystals_5,20,0,50.240535736083984,-161.51919555664062
crystals_5,20,1,51.740535736083984,-164.11727905273438
crystals_5,20,2,54.33861541748047,-162.61727905273438
crystals_5,20,3,52.83861541748047,-160.01919555664062
crystals_5,21,0,54.13764953613281,-159.26919555664062
crystals_5,21,1,55.63764953613281,-161.86727905273438
crystals_5,21,2,58.23572540283203,-160.36727905273438
crystals_5,21,3,56.73572540283203,-157.76919555664062
crystals_5,22,0,41.14727020263672,-166.76919555664062
crystals_5,22,1,42.64727020263672,-169.36727905273438
crystals_5,22,2,45.24534606933594,-167.86727905273438
crystals_5,22,3,43.74534606933594,-165.26919555664062
crystals_5,23,0,47.568904876708984,-167.3917999267578
crystals_5,23,1,49.068904876708984,-169.9898681640625
crystals_5,23,2,51.6669807434082,-168.4898681640625
crystals_5,23,3,50.1669807434082,-165.8917999267578
crystals_5,24,0,51.46601867675781,-165.1417999267578
crystals_5,24,1,52.96601867675781,-167.7398681640625
crystals_5,24,2,55.56409454345703,-166.2398681640625
crystals_5,24,3,54.06409454345703,-163.6417999267578
crystals_5,25,0,51.392459869384766,-169.51438903808594
crystals_5,25,1,52.892459869384766,-172.1124725341797
crystals_5,25,2,55.490535736083984,-170.6124725341797
crystals_5,25,3,53.990535736083984,-168.01438903808594
crystals_5,26,0,54.86072540283203,-154.5216064453125
crystals_5,26,1,56.36072540283203,-157.1196746826172
crystals_5,26,2,58.95880126953125,-155.6196746826172
crystals_5,26,3,57.45880126953125,-153.0216064453125
crystals_5,27,0,62.65495681762695,-150.0216064453125
crystals_5,27,1,64.15495300292969,-152.6196746826172
crystals_5,27,2,66.75303649902344,-151.1196746826172
crystals_5,27,3,65.25303649902344,-148.5216064453125
crystals_5,28,0,58.034767150878906,-157.01919555664062
crystals_5,28,1,59.534767150878906,-159.61727905273438
crystals_5,28,2,62.132843017578125,-158.11727905273438
crystals_5,28,3,60.632843017578125,-155.51919555664062
crystals_5,29,0,63.230918884277344,-154.01919555664062
crystals_5,29,1,64.73091888427734,-156.61727905273438
crystals_5,29,2,67.32899475097656,-155.11727905273438
crystals_5,29,3,65.82899475097656,-152.51919555664062
crystals_5,30,0,67.12803649902344,-151.76919555664062
crystals_5,30,1,68.62803649902344,-154.36727905273438
crystals_5,30,2,71.22611236572266,-152.86727905273438
crystals_5,30,3,69.72611236572266,-150.26919555664062
crystals_5,31,0,80.11841583251953,-144.26919555664062
crystals_5,31,1,81.61841583251953,-146.86727905273438
crystals_5,31,2,84.21649169921875,-145.36727905273438
crystals_5,31,3,82.71649169921875,-142.76919555664062
crystals_5,32,0,60.55928421020508,-159.8917999267578
crystals_5,32,1,62.05928421020508,-162.4898681640625
crystals_5,32,2,64.65736389160156,-160.9898681640625
crystals_5,32,3,63.15736389160156,-158.3917999267578
crystals_5,33,0,64.4563980102539,-157.6417999267578
crystals_5,33,1,65.9563980102539,-160.2398681640625
crystals_5,33,2,68.55447387695312,-158.7398681640625
crystals_5,33,3,67.05447387695312,-156.1417999267578
crystals_5,34,0,64.38284301757812,-162.01438903808594
crystals_5,34,1,65.88284301757812,-164.6124725341797
crystals_5,34,2,68.48091888427734,-163.1124725341797
crystals_5,34,3,66.98091888427734,-160.51438903808594
crystals_5,35,0,67.85111236572266,-147.0216064453125
crystals_5,35,1,69.35111236572266,-149.6196746826172
crystals_5,35,2,71.94918823242188,-148.1196746826172
crystals_5,35,3,70.44918823242188,-145.5216064453125
crystals_5,36,0,75.64533996582031,-142.5216064453125
crystals_5,36,1,77.14533996582031,-145.1196746826172
crystals_5,36,2,79.74341583251953,-143.6196746826172
crystals_5,36,3,78.24341583251953,-141.0216064453125
crystals_5,37,0,71.025146484375,-149.51919555664062
crystals_5,37,1,72.525146484375,-152.11727905273438
crystals_5,37,2,75.12322235107422,-150.61727905273438
crystals_5,37,3,73.62322235107422,-148.01919555664062
crystals_5,38,0,76.22129821777344,-146.51919555664062
crystals_5,38,1,77.72129821777344,-149.11727905273438
crystals_5,38,2,80.31937408447266,-147.61727905273438
crystals_5,38,3,78.81937408447266,-145.01919555664062
crystals_5,39,0,73.54966735839844,-152.3917999267578
crystals_5,39,1,75.04966735839844,-154.9898681640625
crystals_5,39,2,77.64774322509766,-153.4898681640625
crystals_5,39,3,76.14774322509766,-150.8917999267578
crystals_5,40,0,77.44677734375,-150.1417999267578
crystals_5,40,1,78.94677734375,-152.7398681640625
crystals_5,40,2,81.54486083984375,-151.2398681640625
crystals_5,40,3,80.04486083984375,-148.6417999267578
crystals_5,41,0,77.37322235107422,-154.51438903808594
crystals_5,41,1,78.87322235107422,-157.1124725341797
crystals_5,41,2,81.47129821777344,-155.6124725341797
crystals_5,41,3,79.97129821777344,-153.01438903808594
crystals_5,42,0,80.84149169921875,-139.5216064453125
crystals_5,42,1,82.34149169921875,-142.1196746826172
crystals_5,42,2,84.93956756591797,-140.6196746826172
crystals_5,42,3,83.43956756591797,-138.0216064453125
crystals_5,43,0,88.6357192993164,-135.0216064453125
crystals_5,43,1,90.1357192993164,-137.6196746826172
crystals_5,43,2,92.73379516601562,-136.1196746826172
crystals_5,43,3,91.23379516601562,-133.5216064453125
crystals_5,44,0,84.0155258178711,-142.01919555664062
crystals_5,44,1,85.5155258178711,-144.61727905273438
crystals_5,44,2,88.11360168457031,-143.11727905273438
crystals_5,44,3,86.61360168457031,-140.51919555664062
crystals_5,45,0,89.21168518066406,-139.01919555664062
crystals_5,45,1,90.71168518066406,-141.61727905273438
crystals_5,45,2,93.30976104736328,-140.11727905273438
crystals_5,45,3,91.80976104736328,-137.51919555664062
crystals_5,46,0,86.54004669189453,-144.8917999267578
crystals_5,46,1,88.04004669189453,-147.4898681640625
crystals_5,46,2,90.63812255859375,-145.9898681640625
crystals_5,46,3,89.13812255859375,-143.3917999267578
